Transaction_ID,Customer_ID,Date_of_Birth,Gender,Email,Phone_Number,Address,Signup_Date,Purchase_DateTime,Product_ID,Product_Category,Product_Price,Quantity,Discount_Code,Payment_Method,Device_Used,Delivery_Time_days,Customer_Satisfaction,Review_Text
T101514,C1014,1999-01-21,Male,carrie.petersen@gmail.com,+92-337-8297560,"Islamabad, Capital Territory",2025-07-02,2025-09-26 10:19:11,P990,Books,29744.7,1,,Cash,Desktop,10,8,
T101515,C1565,1984-10-17,Female,laura.velez@hotmail.com,+92-346-7699704,"Peshawar, Khyber Pakhtunkhwa",2025-09-06,2025-06-08 20:15:30,P763,Toys,38102.01,2,SALE20,Bank Transfer,Mobile,2,6,Strategy person share rather threat remember night if.
T101516,C1417,1984-01-06,Male,elizabeth.cross@outlook.com,+92-330-5086740,"Peshawar, Khyber Pakhtunkhwa",2023-01-07,2025-01-02 06:55:40,P935,Clothing,8322.1,4,,Bank Transfer,Mobile,3,3,Cultural usually available enough energy by.
T101517,C1095,1963-04-17,Female,angela.brown@outlook.com,+92-316-7261504,"Islamabad, Capital Territory",2022-08-22,2024-12-14 10:17:47,P792,Electronics,8129.27,5,DISCOUNT5,JazzCash,Mobile,8,6,We each yeah task voice wide right.
T101518,C1230,1961-11-25,Male,hannah.montoya@gmail.com,+92-338-6668656,"Sialkot, Punjab",2020-11-07,2025-02-20 05:41:27,P125,Beauty,20128.95,2,,Easypaisa,Desktop,9,7,Paper call author yard.
T101519,C1861,1964-10-13,Female,sean.kane@outlook.com,+92-330-7730232,"Islamabad, Capital Territory",2021-05-30,2024-12-07 17:14:51,P808,Electronics,7272.91,1,,JazzCash,Tablet,10,4,Carry cause improve seek money worker state business his point physical.
T101520,C1934,1972-09-17,Male,matthew.guzman@hotmail.com,+92-319-1673252,"Multan, Punjab",2022-03-28,2025-04-27 18:48:38,P641,Clothing,23512.6,5,,Credit Card,Desktop,9,8,Stock choose including share real job draw medical.
T101521,C1116,2006-06-05,Female,richard.reyes@yahoo.com,+92-314-9505390,"Karachi, Sindh",2021-03-02,2025-02-19 23:49:57,P520,Toys,38883.48,1,NEW10,Credit Card,Mobile,9,5,Tree participant at summer its address during different officer attack number direction.
T101522,C1472,1994-04-22,Male,andrew.fernandez@yahoo.com,+92-306-8062972,"Hyderabad, Sindh",2023-02-08,2025-04-16 11:05:56,P915,Toys,24202.5,3,NEW10,Easypaisa,Desktop,6,5,Within cause tonight.
T101523,C1969,2006-02-17,Male,jonathan.walker@hotmail.com,+92-327-5519127,"Lahore, Punjab",2024-12-14,2025-05-26 13:39:54,P449,Electronics,28065.99,1,,JazzCash,Mobile,3,9,
T101524,C1120,1962-06-16,Female,nicholas.long@yahoo.com,+92-336-7723471,"Quetta, Balochistan",2021-05-30,2025-10-02 01:07:28,P996,Home Decor,3513.48,1,,Easypaisa,Desktop,5,5,Those play I lawyer big herself owner leave employee.
T101525,C1663,2003-12-25,Male,kurt.wagner@outlook.com,+92-337-1479076,"Quetta, Balochistan",2022-09-17,2024-12-17 09:57:18,P859,Clothing,16646.49,3,,Cash,Desktop,10,6,
T101526,C1852,1966-05-07,Female,dylan.foster@hotmail.com,+92-310-9593363,"Peshawar, Khyber Pakhtunkhwa",2024-10-30,2025-09-08 13:05:34,P940,Beauty,40756.32,2,,JazzCash,Desktop,10,6,Nothing suffer close cost continue past seven election raise everything which soon section.
T101527,C1157,1979-10-15,Female,bradley.duncan@gmail.com,+92-310-6042941,"Karachi, Sindh",2022-04-04,2025-02-02 18:01:57,P251,Home Decor,46465.72,4,,Bank Transfer,Mobile,2,6,Short role itself both will break finally wife determine.
T101528,C1510,1982-12-12,Female,james.miller@gmail.com,+92-338-9792694,"Islamabad, Capital Territory",2025-01-17,2025-09-28 22:02:04,P327,Toys,21502.3,2,NEW10,Credit Card,Tablet,10,8,Election painting mind fly matter be free reflect order.
T101529,C1955,1999-07-12,Female,patricia.anderson@gmail.com,+92-312-3341247,"Sialkot, Punjab",2021-10-26,2025-03-13 13:51:24,P555,Electronics,24346.89,1,FREESHIP,Cash,Tablet,7,7,Side travel recognize cold loss.
T101530,C1733,1977-12-22,Female,justin.freeman@gmail.com,+92-308-6589281,"Sialkot, Punjab",2021-07-12,2025-07-06 13:42:14,P573,Sports,43476.55,1,,Bank Transfer,Mobile,1,7,Upon appear two officer.
T101531,C1298,1964-07-05,Female,christina.gilbert@outlook.com,+92-303-2516637,"Lahore, Punjab",2024-10-03,2025-01-17 12:44:36,P563,Electronics,414.16,4,,Bank Transfer,Tablet,9,4,
T101532,C1521,1971-05-23,Female,danielle.jones@outlook.com,+92-319-3373320,"Faisalabad, Punjab",2023-10-06,2025-10-29 17:55:45,P235,Electronics,43773.62,2,,Easypaisa,Mobile,5,4,Administration role west west life break condition.
T101533,C1722,1987-09-09,Male,erica.glass@gmail.com,+92-322-8695935,"Karachi, Sindh",2024-01-06,2025-04-09 00:19:48,P691,Books,10279.21,2,DISCOUNT5,Cash,Mobile,2,6,
T101534,C1279,1969-02-22,Female,michael.henderson@outlook.com,+92-325-3773979,"Peshawar, Khyber Pakhtunkhwa",2024-11-01,2025-07-08 03:23:00,P540,Home Decor,7750.92,4,,JazzCash,Tablet,6,5,House against certainly food father movement according performance general people nothing.
T101535,C1425,1972-11-06,Male,frank.wheeler@hotmail.com,+92-329-1014146,"Hyderabad, Sindh",2023-01-16,2025-04-02 00:40:15,P509,Home Decor,25868.83,3,NEW10,JazzCash,Mobile,9,3,Life dinner lay true number own grow major often shake attack which staff.
T101536,C1854,1961-06-17,Male,eric.huerta@hotmail.com,+92-342-3474488,"Hyderabad, Sindh",2025-10-03,2025-02-17 17:21:58,P798,Groceries,10384.53,1,SALE20,JazzCash,Tablet,6,1,Rest especially be ask push would white.
T101537,C1494,1977-04-22,Female,wanda.ramos@hotmail.com,+92-312-3886829,"Faisalabad, Punjab",2025-08-07,2025-06-06 19:26:14,P431,Beauty,45067.32,3,,JazzCash,Tablet,6,6,Activity report international which hotel president television bit civil way factor.
T101538,C1483,1998-07-16,Male,andrew.meyers@gmail.com,+92-319-6159442,"Lahore, Punjab",2025-07-05,2025-04-19 18:11:27,P516,Toys,23208.89,4,,JazzCash,Tablet,4,1,
T101539,C1249,2002-01-21,Male,james.todd@gmail.com,+92-305-4096967,"Rawalpindi, Punjab",2023-08-30,2025-07-04 05:02:25,P292,Groceries,24053.69,3,,Debit Card,Tablet,8,10,Day air add amount huge economic sea meet.
T101540,C1467,1959-11-22,Female,ashley.brown@gmail.com,+92-315-4411176,"Rawalpindi, Punjab",2023-08-17,2025-07-22 08:18:49,P299,Books,19335.58,4,,Bank Transfer,Desktop,4,6,Official coach education point.
T101541,C1564,1986-01-12,Female,tammy.melton@outlook.com,+92-327-2512749,"Rawalpindi, Punjab",2025-04-30,2025-06-03 21:25:38,P579,Books,29707.84,5,DISCOUNT5,Bank Transfer,Mobile,1,4,Memory development training ten son always line respond modern.
T101542,C1148,2003-02-07,Female,alexis.benson@yahoo.com,+92-346-5105930,"Quetta, Balochistan",2022-03-04,2025-07-04 13:47:15,P103,Beauty,40593.73,1,,Cash,Mobile,5,1,Commercial kid respond word several.
T101543,C1392,1988-04-20,Male,jerry.johnson@yahoo.com,+92-309-7279004,"Rawalpindi, Punjab",2025-04-09,2025-09-15 08:06:23,P214,Home Decor,11254.53,1,,Cash,Desktop,4,8,Name change able card ask last.
T101544,C1195,2006-01-21,Male,joshua.harris@outlook.com,+92-300-9008504,"Lahore, Punjab",2023-03-22,2025-10-28 04:50:44,P385,Clothing,15969.46,1,SALE20,Cash,Desktop,8,3,Nearly case.
T101545,C1943,1971-07-03,Male,deanna.webb@gmail.com,+92-310-6783305,"Islamabad, Capital Territory",2022-12-08,2025-02-11 11:45:46,P163,Toys,31970.97,5,NEW10,Debit Card,Mobile,7,8,Effect pull join respond majority recently seven decide how at person room government before.
T101546,C1613,2006-05-12,Male,brenda.hale@gmail.com,+92-306-8898724,"Multan, Punjab",2022-10-09,2025-08-05 05:10:52,P761,Groceries,40588.11,3,DISCOUNT5,Debit Card,Desktop,4,8,Adult guy ball message peace read.
T101547,C1520,1972-07-17,Female,kevin.alvarado@outlook.com,+92-335-7611016,"Multan, Punjab",2021-01-14,2025-06-20 17:37:34,P947,Books,35563.99,2,DISCOUNT5,JazzCash,Mobile,2,3,
T101548,C1764,1978-02-25,Female,christopher.campbell@hotmail.com,+92-344-4565022,"Islamabad, Capital Territory",2024-07-15,2025-04-09 12:31:15,P147,Toys,8397.4,5,,Credit Card,Mobile,9,9,Report can theory.
T101549,C1900,1974-12-11,Female,lisa.brown@hotmail.com,+92-330-7313125,"Rawalpindi, Punjab",2024-12-16,2025-08-04 06:47:53,P881,Beauty,6463.94,2,DISCOUNT5,JazzCash,Mobile,6,3,Real actually industry you.
T101550,C1139,2001-10-01,Male,alejandra.price@outlook.com,+92-329-5072535,"Multan, Punjab",2023-03-01,2025-07-05 00:23:55,P744,Home Decor,25989.38,2,NEW10,Cash,Tablet,6,8,Can focus child.
T101551,C1884,1985-02-09,Female,samuel.keller@outlook.com,+92-348-2607674,"Peshawar, Khyber Pakhtunkhwa",2023-08-22,2025-06-08 05:20:15,P817,Electronics,47180.71,3,NEW10,Cash,Mobile,10,7,
T101552,C1071,1977-05-08,Male,alicia.dillon@hotmail.com,+92-324-3155912,"Lahore, Punjab",2025-03-05,2025-04-26 19:28:07,P465,Home Decor,21438.16,5,FREESHIP,Cash,Desktop,7,10,Discuss relate couple even central standard ever yet former daughter boy itself.
T101553,C1282,1985-07-01,Male,crystal.james@hotmail.com,+92-320-3240199,"Quetta, Balochistan",2023-05-28,2025-03-07 19:36:36,P934,Electronics,48420.38,5,,Debit Card,Desktop,8,6,Center what air paper that remember determine instead tonight international history newspaper risk figure.
T101554,C1791,2002-06-15,Female,ariana.stewart@yahoo.com,+92-325-6488025,"Hyderabad, Sindh",2025-02-02,2025-11-03 02:15:22,P256,Beauty,420.03,3,,Credit Card,Mobile,1,9,Deal ability health travel.
T101555,C1808,1972-05-26,Female,kim.lopez@yahoo.com,+92-318-8123479,"Lahore, Punjab",2024-04-16,2025-05-22 14:08:34,P933,Sports,27309.55,4,FREESHIP,Credit Card,Tablet,8,9,Wall hope job enough less.
T101556,C1874,1993-07-08,Male,judith.house@yahoo.com,+92-338-7607712,"Quetta, Balochistan",2021-04-14,2025-04-03 19:49:54,P549,Books,40945.58,3,DISCOUNT5,Cash,Tablet,2,8,Rate explain small.
T101557,C1424,1973-08-01,Female,david.moreno@gmail.com,+92-334-2202201,"Karachi, Sindh",2023-05-28,2025-06-15 02:01:37,P649,Electronics,47080.57,2,,Credit Card,Mobile,7,1,
T101558,C1348,1995-04-20,Male,james.moore@hotmail.com,+92-322-9192471,"Rawalpindi, Punjab",2023-01-15,2025-03-08 02:27:23,P164,Groceries,581.17,2,,Easypaisa,Mobile,10,9,
T101559,C1956,1957-04-13,Male,harold.garrett@gmail.com,+92-342-1451244,"Islamabad, Capital Territory",2021-10-02,2025-08-01 06:11:18,P125,Sports,45821.65,5,,Debit Card,Tablet,5,10,
T101560,C1806,2006-08-28,Female,william.mason@outlook.com,+92-314-3989029,"Lahore, Punjab",2022-02-08,2025-10-19 10:03:34,P476,Sports,46208.11,5,DISCOUNT5,Cash,Desktop,5,5,Need between rock believe imagine central war store color about can.
T101561,C1519,1964-05-18,Female,lori.johns@gmail.com,+92-349-4945289,"Lahore, Punjab",2025-07-27,2025-10-09 09:40:14,P433,Clothing,6428.07,2,DISCOUNT5,Cash,Tablet,9,3,Budget accept stand pressure who impact of.
T101562,C1273,1964-12-03,Male,robin.johnson@gmail.com,+92-323-7078057,"Sialkot, Punjab",2022-10-01,2024-12-11 20:45:32,P764,Home Decor,36158.6,3,,JazzCash,Tablet,2,7,Better responsibility crime form class former civil each class produce woman.
T101563,C1840,1990-05-10,Male,diana.hernandez@outlook.com,+92-321-9413034,"Islamabad, Capital Territory",2022-09-17,2025-03-13 22:02:44,P631,Home Decor,597.04,5,,Bank Transfer,Mobile,5,7,Food study cover.
T101564,C1002,1974-06-23,Male,mary.miller@gmail.com,+92-300-7680364,"Karachi, Sindh",2022-12-18,2025-03-18 22:49:35,P774,Groceries,22942.66,4,SALE20,Credit Card,Mobile,5,1,Possible player dog TV science west surface fill yet company future that.
T101565,C1289,1956-08-12,Female,tyler.salazar@gmail.com,+92-304-4859992,"Peshawar, Khyber Pakhtunkhwa",2024-10-18,2025-06-23 06:58:49,P146,Toys,41466.84,4,,Bank Transfer,Desktop,1,4,Other another blood break form city foot media itself.
T101566,C1743,1969-11-21,Male,crystal.allen@yahoo.com,+92-308-9387763,"Lahore, Punjab",2022-02-25,2025-02-16 05:52:36,P137,Groceries,27867.38,4,,Bank Transfer,Desktop,1,7,Leg region need concern American bar knowledge.
T101567,C1305,1980-02-01,Male,wesley.browning@outlook.com,+92-312-1742356,"Rawalpindi, Punjab",2021-09-08,2025-03-08 13:41:28,P125,Toys,35808.23,4,SALE20,Bank Transfer,Tablet,1,7,Onto wide after training grow total through medical religious or brother.
T101568,C1857,1993-03-13,Female,joshua.clark@outlook.com,+92-313-6065677,"Peshawar, Khyber Pakhtunkhwa",2025-06-17,2025-09-14 21:02:32,P255,Groceries,8512.48,1,,Credit Card,Tablet,5,10,It son support finally too concern yard detail whatever foreign realize far room other Congress.
T101569,C1601,1979-07-14,Female,joshua.mcbride@outlook.com,+92-327-2557770,"Rawalpindi, Punjab",2025-02-24,2025-07-21 01:54:57,P595,Clothing,24292.26,3,SALE20,Bank Transfer,Mobile,1,9,Say good image fly many parent system blood could last.
T101570,C1593,2003-06-04,Female,ellen.thornton@outlook.com,+92-321-7443567,"Hyderabad, Sindh",2023-12-08,2024-11-25 22:39:17,P976,Groceries,23860.77,2,SALE20,Credit Card,Desktop,8,1,Something difference remember serve life will kind economic short raise because home.
T101571,C1675,1974-09-01,Female,brandy.forbes@hotmail.com,+92-341-4017812,"Multan, Punjab",2024-05-11,2024-12-19 18:26:09,P798,Clothing,22902.85,5,,JazzCash,Desktop,6,3,
T101572,C1501,1975-09-20,Female,brianna.fitzpatrick@hotmail.com,+92-327-3529124,"Islamabad, Capital Territory",2024-04-01,2024-12-24 23:59:35,P282,Beauty,37395.39,1,DISCOUNT5,Easypaisa,Desktop,7,8,Now throughout ground most let we something board give up collection break day.
T101573,C1886,2003-07-25,Female,emily.grant@outlook.com,+92-318-6219258,"Quetta, Balochistan",2024-05-31,2025-07-03 03:12:43,P846,Home Decor,37832.29,2,NEW10,Credit Card,Desktop,1,7,Remember organization heavy account method evening item security candidate medical official might.
T101574,C1152,1965-08-15,Male,bailey.stewart@hotmail.com,+92-324-9064003,"Quetta, Balochistan",2025-09-01,2024-12-29 03:15:59,P231,Sports,6219.35,2,NEW10,Easypaisa,Desktop,3,5,Return according write many hospital black bring east.
T101575,C1457,1993-06-23,Male,monica.cannon@gmail.com,+92-302-5379180,"Hyderabad, Sindh",2023-09-01,2025-08-14 08:13:29,P167,Electronics,38045.78,4,DISCOUNT5,JazzCash,Desktop,4,5,Page police officer team organization level plant upon receive various.
T101576,C1551,1997-12-26,Male,jennifer.jenkins@yahoo.com,+92-326-4011811,"Sialkot, Punjab",2023-05-24,2025-06-27 11:13:59,P416,Books,14765.97,2,NEW10,Cash,Desktop,2,9,Deep quality security think quality think certainly half poor want.
T101577,C1495,1975-08-03,Female,timothy.shannon@yahoo.com,+92-310-7680958,"Multan, Punjab",2021-07-16,2025-07-28 16:45:15,P290,Beauty,16088.16,3,,Credit Card,Mobile,1,3,Mention mention bit significant election dog offer how drug.
T101578,C1353,1987-03-12,Male,denise.maxwell@gmail.com,+92-343-9679668,"Peshawar, Khyber Pakhtunkhwa",2022-11-29,2025-01-15 22:16:53,P427,Electronics,34726.04,4,,Cash,Desktop,7,10,
T101579,C1340,2003-05-17,Female,cody.farmer@yahoo.com,+92-306-8800108,"Lahore, Punjab",2022-03-25,2024-11-29 13:13:15,P574,Groceries,24140.43,2,FREESHIP,Bank Transfer,Mobile,5,5,
T101580,C1565,1984-10-12,Male,debra.bradley@gmail.com,+92-305-6809729,"Rawalpindi, Punjab",2024-12-09,2025-09-30 21:25:10,P778,Beauty,25296.92,4,,Bank Transfer,Desktop,1,4,Across about down onto past woman sure wall president father.
T101581,C1781,2000-08-31,Male,david.mcdaniel@gmail.com,+92-343-2701295,"Rawalpindi, Punjab",2021-05-31,2025-07-31 18:39:48,P967,Beauty,19618.81,3,,Credit Card,Desktop,8,6,Fine range politics education son everyone sure.
T101582,C1556,1974-12-01,Male,michael.woods@yahoo.com,+92-341-7785940,"Quetta, Balochistan",2023-07-09,2025-09-06 03:01:00,P299,Toys,254.62,1,NEW10,JazzCash,Desktop,10,1,Later ok stock season.
T101583,C1386,1965-05-11,Male,lisa.joseph@gmail.com,+92-300-3699181,"Lahore, Punjab",2021-05-01,2025-05-11 08:09:21,P222,Beauty,30206.45,1,,JazzCash,Mobile,8,1,History side gas pressure fear later great nothing.
T101584,C1466,2005-06-17,Male,samuel.henry@yahoo.com,+92-320-3159890,"Hyderabad, Sindh",2024-07-21,2025-03-27 02:51:01,P535,Sports,629.28,2,NEW10,Bank Transfer,Desktop,3,8,All song else future present middle TV middle western.
T101585,C1955,2002-02-24,Female,corey.johnson@outlook.com,+92-336-9505552,"Faisalabad, Punjab",2024-04-20,2025-02-10 11:43:20,P127,Groceries,45388.52,2,,Easypaisa,Desktop,10,10,
T101586,C1329,1963-08-07,Female,alexis.nelson@yahoo.com,+92-324-8628467,"Faisalabad, Punjab",2024-07-10,2025-08-04 11:33:59,P718,Toys,7492.06,5,DISCOUNT5,JazzCash,Desktop,7,7,Scientist left paper situation whom hair talk late series two market indicate worry need her.
T101587,C1890,1964-10-26,Male,patrick.mcneil@yahoo.com,+92-300-9156065,"Faisalabad, Punjab",2022-02-27,2025-11-02 11:42:08,P408,Groceries,2592.89,5,,Credit Card,Tablet,9,2,Finally statement yard quality major western decision you present better rather letter whatever.
T101588,C1193,1996-03-09,Male,andrea.ho@outlook.com,+92-341-7739464,"Sialkot, Punjab",2024-05-15,2025-04-03 22:53:03,P332,Books,7249.49,1,NEW10,Bank Transfer,Mobile,3,7,
T101589,C1714,1974-09-28,Female,dr..katherine.nguyen@yahoo.com,+92-327-1914547,"Karachi, Sindh",2024-11-15,2025-10-18 02:39:17,P687,Sports,42905.97,5,FREESHIP,Cash,Desktop,3,6,They rather teacher first agent.
T101590,C1244,1980-12-30,Female,david.sullivan@gmail.com,+92-319-8130001,"Islamabad, Capital Territory",2021-02-09,2025-08-03 14:50:07,P808,Home Decor,7212.45,1,,JazzCash,Desktop,9,4,Able meet design on chance culture represent focus add tough impact onto.
T101591,C1585,1972-05-11,Male,nicolas.james@hotmail.com,+92-316-2945459,"Sialkot, Punjab",2023-09-09,2024-11-24 01:48:10,P910,Toys,14901.12,1,NEW10,JazzCash,Mobile,9,8,Candidate never radio amount cost beautiful yourself catch start song.
T101592,C1392,1998-03-07,Male,logan.newton@outlook.com,+92-338-8554276,"Multan, Punjab",2023-12-31,2025-03-23 05:07:50,P226,Books,14655.32,4,,JazzCash,Mobile,6,8,Crime learn finish provide former budget performance.
T101593,C1239,1970-05-11,Male,kelly.liu@yahoo.com,+92-332-7254970,"Karachi, Sindh",2021-11-08,2024-12-20 19:59:53,P887,Sports,10987.0,3,DISCOUNT5,Credit Card,Desktop,5,8,Energy ready could why early lot avoid.
T101594,C1876,1956-10-03,Female,kelly.hayes@outlook.com,+92-349-8944805,"Islamabad, Capital Territory",2023-06-20,2024-12-04 03:09:49,P322,Electronics,33954.96,4,SALE20,JazzCash,Desktop,3,9,Society form almost drug ground happy reason would among word.
T101595,C1794,1969-04-02,Female,amanda.forbes@outlook.com,+92-345-6621432,"Peshawar, Khyber Pakhtunkhwa",2022-11-08,2025-05-10 01:37:20,P881,Toys,2781.09,4,SALE20,Debit Card,Desktop,8,5,American box edge.
T101596,C1420,1994-07-16,Female,jennifer.moss@gmail.com,+92-334-7121365,"Faisalabad, Punjab",2024-12-26,2024-12-07 07:48:16,P507,Electronics,36995.2,1,SALE20,Debit Card,Mobile,4,3,Individual finally view society nor son son book.
T101597,C1044,1975-06-20,Female,kelli.mccoy@gmail.com,+92-307-4000429,"Hyderabad, Sindh",2025-01-12,2025-04-19 20:57:34,P641,Beauty,24274.74,3,SALE20,Easypaisa,Desktop,5,5,Blue nor until others what.
T101598,C1325,1964-12-11,Female,eddie.sanders@yahoo.com,+92-327-9920640,"Karachi, Sindh",2024-03-21,2025-07-29 22:58:53,P925,Books,41118.21,3,FREESHIP,JazzCash,Tablet,5,8,Local run size successful foot join if town.
T101599,C1762,1994-08-10,Male,ronald.murray@yahoo.com,+92-348-7433589,"Lahore, Punjab",2022-09-01,2025-08-16 14:26:04,P742,Electronics,33178.31,2,SALE20,Cash,Mobile,10,2,Thank trade must door report ago hit.
T101600,C1484,1955-09-02,Female,louis.brown@outlook.com,+92-343-2342330,"Peshawar, Khyber Pakhtunkhwa",2024-04-18,2024-11-30 19:47:02,P810,Beauty,49275.69,4,,Easypaisa,Tablet,8,7,Information reason eat above either hard specific future.
T101601,C1722,1972-07-02,Female,brenda.gallegos@outlook.com,+92-309-1116714,"Faisalabad, Punjab",2024-07-04,2025-02-02 23:34:44,P188,Toys,4878.0,5,NEW10,Easypaisa,Mobile,10,5,Anything wide defense four according marriage should paper.
T101602,C1935,1979-08-19,Female,nathan.wilson@outlook.com,+92-321-5325779,"Faisalabad, Punjab",2022-11-06,2025-09-26 02:49:36,P606,Sports,31028.37,4,,Easypaisa,Tablet,10,10,
T101603,C1830,2003-12-04,Male,teresa.horton@gmail.com,+92-312-9638526,"Karachi, Sindh",2023-04-15,2025-06-26 06:19:26,P268,Beauty,46410.4,2,,Easypaisa,Tablet,3,2,Type describe position major.
T101604,C1390,1989-06-17,Male,jason.hayes@outlook.com,+92-339-8633454,"Rawalpindi, Punjab",2022-12-01,2025-06-03 15:57:45,P135,Electronics,35648.34,3,DISCOUNT5,Credit Card,Mobile,6,10,Office over enjoy statement along.
T101605,C1395,2005-07-30,Female,kevin.marquez@yahoo.com,+92-327-1814426,"Quetta, Balochistan",2022-04-02,2025-08-26 02:52:19,P303,Groceries,21474.22,3,FREESHIP,Bank Transfer,Tablet,2,2,Concern score each not result work strong.
T101606,C1679,1990-01-07,Male,jesse.wright@yahoo.com,+92-329-5726375,"Rawalpindi, Punjab",2023-09-16,2025-09-02 08:06:24,P224,Electronics,6191.41,3,,Debit Card,Desktop,10,7,Threat none contain rate change nor hear front age bit significant also.
